,Title,Employee,Location,type,Expire_date,catogry
250,Digital Architecture – Manager (Solution Architect),EY Global Delivery Services,Colombo,Full-Time,24/05/2022 ,business-management
251,BPO Executive/BPO Analyst,HCL Technologies Lanka (Private) Limited,Colombo,Full-Time,24/05/2022 ,business-management
252,Associate Sales Executive,Hitachi Digital Payment Solutions Limited,Colombo,Full-Time,24/05/2022 ,business-management
253,Guest Relations Manager,Softlogic Restaurants Pvt Ltd,Colombo,Full-Time,24/05/2022 ,business-management
254,Medical Documentation Executive (Night Shift) ,MedSource Healthcare LLC,Colombo,Full-Time,24/05/2022 ,business-management
255,Documentation Executive (Night Shift) ,MedSource Healthcare LLC,Colombo,Full-Time,24/05/2022 ,business-management
256,Assistant Finance Manager - Record to Report (R2R),Unilever Sri Lanka,Colombo,Permanent,24/05/2022 ,business-management
257,Service Desk Role,HCL Technologies Lanka (Private) Limited,Colombo,Full-Time,24/05/2022 ,business-management
258,Assistant Manager - Sales (Insurance),Ideal Group,Colombo,Full-Time,24/05/2022 ,business-management
259,Business Development Executive ,Kay Jay Electronics (Pvt) Ltd,Colombo,Full-Time,24/05/2022 ,business-management
260,QA Engineers (WORK FROM HOME) ,3CS,"Colombo,WorkingFro...",Full-Time,24/05/2022 ,business-management
261,Plantation Specialist - Internal Audit - Plantation Sector,LOLC Holdings PLC,Colombo,Full-Time,24/05/2022 ,business-management
262,Associate Operations Analyst,Synergen Health,Colombo,Full-Time,24/05/2022 ,business-management
263,General Manager ,G.M.T. Sorabora Village Hotel (Pvt)Ltd,Badulla,Full-Time,24/05/2022 ,business-management
264,Senior Business Analyst,Hitachi Digital Payment Solutions Limited,Colombo,Full-Time,24/05/2022 ,business-management
265,Deputy Manager - Financial Crime Compliance (Transaction Monitoring),Nations Trust Bank,Colombo,Permanent,24/05/2022 ,business-management
266,Junior Project Manager (WORK FROM HOME) ,3CS,"Colombo,WorkingFro...",Full-Time,24/05/2022 ,business-management
267,Executive - Facilities Management,ODEL PLC,Kandy,Full-Time,24/05/2022 ,business-management
268,Head of Deposits,Abans Finance PLC,Colombo,Full-Time,24/05/2022 ,business-management
269,Finance Director | Saudi Arabia,FHS Travels & Tours,"ForeignJob,Island...",Full-Time,24/05/2022 ,business-management
270,Management Trainee - Marketing ,Ceylon Green Ayurveda Manufacturing (Pvt) Ltd,Colombo,Full-Time,23/05/2022 ,business-management
271,Senior Executive / Executive - Digital Marketing,Abans PLC,Colombo,Full-Time,17/05/2022 ,business-management
272,Senior Marketing Executive - Male/Female,Trans Gulf Colombo (Pvt) Ltd,Colombo,Full-Time,18/05/2022 ,business-management
273,Administrative Officer ,The Suit,Gampaha,Full-Time,31/05/2022 ,business-management
274,Unit Manager - Group Corporate Planning and Strategy,Dialog Axiata PLC,Colombo,Full-Time,31/05/2022 ,business-management
275,Trainee Restaurant Manager,Bakes By Bella,Colombo,Full-Time,23/05/2022 ,business-management
276,Operation Manager/Operation Engineer - Katunayake | Male,Ceylon Waste Management Refinery (Private) Limited,"Gampaha,Colombo",Full-Time,23/05/2022 ,business-management
277,Executive - Non Motor Claims ,LOLC Holdings PLC,Colombo,Full-Time,22/05/2022 ,business-management
278,Lead - Business Operations & Projects,LOLC Holdings PLC,Colombo,Full-Time,23/05/2022 ,business-management
279,Sales Manager,Kanoo Elite,"ForeignJob,Island...",Full-Time,22/05/2022 ,business-management
280,Associate Manager Business Development - Corporate Business Development Unit (Colombo),LOLC Holdings PLC,Colombo,Full-Time,22/05/2022 ,business-management
281,Regional Business Analyst - National Sales,Dialog Axiata PLC,Colombo,Full-Time,18/05/2022 ,business-management
282,"Trainee - Finance, HR, Supply Chain & Logistics | Ekala, Ja Ela",Accenture Lanka,"Colombo,Gampaha",Full-Time,25/05/2022 ,business-management
283,Officer in Charge / Associate Manager - Sales (Life Insurance),LOLC Holdings PLC,"Kegalle,Kurunagala",Full-Time,22/05/2022 ,business-management
284,Business Development Manager,Cactus360 (Pvt) Ltd,Colombo,Full-Time,20/05/2022 ,business-management
285,Manager,The Jobhouse,Colombo,Full-Time,18/05/2022 ,business-management
286,Manager / Senior Manager - Actuarial (Life Assurance Head Office),LOLC Holdings PLC,Colombo,Full-Time,22/05/2022 ,business-management
287,Senior Category Specialist - Sourcing - Supply Chain Management,Dialog Axiata PLC,Colombo,Full-Time,25/05/2022 ,business-management
288,Senior Business Development Officer / Business Development Executive / Senior Marketing Officer/ Marketing Officer - Male ,Singer Finance (Lanka) PLC,Kurunagala,Full-Time,18/05/2022 ,business-management
289,PPC (Pay Per Click) Specialist  (Freelance / Work From Home),Digital Content Kings,"Colombo,WorkingFro...",Full-Time,19/05/2022 ,business-management
290,Sales Manager - Zone 03 | AMW | Anuradhapura,Associated Motorways (Pvt) Limited (AMW),Anuradhapura,Full-Time,04/06/2022 ,business-management
291,Digital Marketing Manager/Coordinator,Digital Content Kings,Colombo,Full-Time,19/05/2022 ,business-management
292,Operations Officer | AMW Capital Leasing and Finance PLC | Union Place,AMW Capital Leasing & Finance PLC,Colombo,Full-Time,27/05/2022 ,business-management
293,Human Resources Business Partner | AMW Capital Leasing & Finance PLC | Union Place,AMW Capital Leasing & Finance PLC,Colombo,Full-Time,04/06/2022 ,business-management
294,Senior Financial Analyst | AMW | Union Place,Associated Motorways (Pvt) Limited (AMW),Colombo,Full-Time,27/05/2022 ,business-management
295,Marketing Executive | AMW Capital Leasing & Finance PLC | Wattala,AMW Capital Leasing & Finance PLC,"Colombo,Gampaha",Full-Time,28/05/2022 ,business-management
296,PA to Director  (Freelance / Work From Home),Digital Content Kings,"Colombo,WorkingFro...",Freelance,19/05/2022 ,business-management
297,Sales Executive - Castrol Lubricants| AMW | Colombo,Associated Motorways (Pvt) Limited (AMW),Colombo,Full-Time,05/06/2022 ,business-management
298,PA to Director  - Full Time,Digital Content Kings,Colombo,Full-Time,19/05/2022 ,business-management
299,Guest Relation Executive ,Burger King,Colombo,Full-Time,20/05/2022 ,business-management
300,Brand Marketing and Communications Manager,Ernst & Young,Colombo,Full-Time,20/05/2022 ,business-management
301,Senior Manager / Manager - Contact Centre Operations,AEGIS Services Lanka,Colombo,Full-Time,20/05/2022 ,business-management
302,Executive / Senior Sales Executive / Assistant Business Promotion Manager / Business Promotion Manager / Sales Manager,Allianz Insurance Lanka Ltd,Colombo,Full-Time,19/05/2022 ,business-management
303,Management Trainee/Analyst - EY Strategy and Transactions,Ernst & Young,Colombo,Full-Time,19/05/2022 ,business-management
304,Project Specialist/ Executive - Uber Eats,UBER,Colombo,Full-Time,19/05/2022 ,business-management
305,Admin cum Secretary - Male - Athurugiriya,Asoka Glass & Mirror Co,Colombo,Full-Time,19/05/2022 ,business-management
306,Executive/Senior - Sales/Marketing - Colombo,Norisys Technology Limited,Colombo,Full-Time,19/05/2022 ,business-management
307,Join AIA as a Wealth Planner - Part-Time,AIA Sri Lanka,IslandWide,Part-Time,25/05/2022 ,business-management
308,Deputy to the Chief Executive Officer,Company Name Withheld 518,Colombo,Contract Basis,19/05/2022 ,business-management
309,Group Management Accountant,Durdans Hospital,Colombo,Full-Time,20/05/2022 ,business-management
310,Pre-Sales Engineer,Cabbage Apps,Colombo,Full-Time,19/05/2022 ,business-management
311,Call Center Agents,Advent Tech Holdings Pvt Ltd,Colombo,Full-Time,19/05/2022 ,business-management
312,Sales Executives - Male | විකුණුම් විධායකයින් - පිරිමි,Company Name Withheld 515,"Colombo,Gampaha",Full-Time,19/05/2022 ,business-management
313,Senior Analyst (Team Lead) – Procurement Merchandiser  | Ja Ela - Ekala,Accenture Lanka,Gampaha,Full-Time,19/05/2022 ,business-management
314,Financial Advisors/ Agency Leaders - Katunayake to Wattala Only,Company Name Withheld 528,"Colombo,Gampaha",Full-Time,19/05/2022 ,business-management
315,Business Development Executive ,The Jobhouse,Colombo,Full-Time,19/05/2022 ,business-management
316,Salon Manager,Shimmer Salon,Kalutara,Full-Time,19/05/2022 ,business-management
317,Employee Relations Projects Assistant​ - Horana Factory,Unilever Sri Lanka,Kalutara,Contract Basis,19/05/2022 ,business-management
318,Trainee Business Development Executive,Alpho Lanka (Pvt) Ltd,Colombo,Full-Time,19/05/2022 ,business-management
319,Sales Officer - Gampaha,Dialog Finance PLC,Gampaha,Full-Time,19/05/2022 ,business-management
320,Head Chef / Kitchen Manager | UK ,The Coconut Tree,"ForeignJob,Island...",Full-Time,18/05/2022 ,business-management
321,Administrative Cum MIS Executive - E - Commerce,Abans PLC,Colombo,Full-Time,18/05/2022 ,business-management
322,Marketing Executive - Matara,Rado Shoe Industries (Pvt) Ltd,Matara,Full-Time,18/05/2022 ,business-management
323,Real Estate Sales & Marketing Executive,SPP Development,Colombo,Full-Time,18/05/2022 ,business-management
324,Device Sales Team,Stelacom (Pvt) Ltd,Colombo,Full-Time,18/05/2022 ,business-management
325,ගණකාධිකාරි | Accountant - Kurunegala & Narammala,Dambadeniya Export Products Dev. CO. LTD,Kurunagala,Full-Time,18/05/2022 ,business-management
326,IT Lecturer Cum Academic Coordinator ,Pioneer Institute of Business & Technology,Colombo,Full-Time,18/05/2022 ,business-management
327,MIS Executive,Abans PLC,Colombo,Full-Time,18/05/2022 ,business-management
328,Sales Officer - Matale,Dialog Finance PLC,Matale,Full-Time,19/05/2022 ,business-management
329,Sales Officers - Islandwide,Dialog Finance PLC,IslandWide,Full-Time,25/05/2022 ,business-management
330,Director Line of Business Solutions / Program Manager Line of Business Solutions / Project Manager Line of Business Solutions,ICT Agency of Sri Lanka,Colombo,Full-Time,18/05/2022 ,business-management
331,Finance Associate - Debtor Collections (Female Candidate Only) -  Homagama,Watercare Technologies (Pvt) Ltd,Colombo,Full-Time,18/05/2022 ,business-management
332,District Manager,Domino's Pizza Sri Lanka,Colombo,Full-Time,18/05/2022 ,business-management
333,Junior Administration Executive,Abans PLC,Colombo,Full-Time,18/05/2022 ,business-management
334,Showroom Manager,Abans PLC,Colombo,Full-Time,18/05/2022 ,business-management
335,Operation Manager - Female Only,Trinity International,Colombo,Full-Time,18/05/2022 ,business-management
336,Consulting D&A - SQL/TSQL + (SSIS and/or Informatica and/or Talend) ,EY Global Delivery Services,Colombo,Full-Time,18/05/2022 ,business-management
337,Business Development Lead,The Jobhouse,Colombo,Full-Time,18/05/2022 ,business-management
338,Customer Service Executives – Call Centre - Colombo,Company Name Withheld 520,Colombo,Full-Time,18/05/2022 ,business-management
339,Finance Associate - Stores Operation (Male Candidate Only),Watercare Technologies (Pvt) Ltd,Colombo,Full-Time,18/05/2022 ,business-management
340,Business Development Associate (B2B Gemstones and Jewellery),Sahl Holdings Pvt Ltd,Colombo,Full-Time,18/05/2022 ,business-management
341,Third Party Risk Management - Case Advisor,HSBC Bank,Colombo,Full-Time,18/05/2022 ,business-management
342,Senior Assistant - Strategic Relationships ,Nations Trust Bank,Colombo,Full-Time,18/05/2022 ,business-management
343,Documentation Executive - Male/ Female (Colombo & Suburb),Ninehearts,Colombo,Full-Time,18/05/2022 ,business-management
344,Retail Staff,JOEY CLOTHING PRIVATE LIMITED,Colombo,Contract Basis,18/05/2022 ,business-management
345,Brand Executive,Softlogic GLOMARK,Colombo,Full-Time,18/05/2022 ,business-management
346,Assistant Investigations Manager,HSBC Bank,Colombo,Full-Time,18/05/2022 ,business-management
347,Fund Administration Supervisor ,HSBC Bank,Colombo,Full-Time,18/05/2022 ,business-management
348,Student Counsellor - Colombo / Kandy,Expert Campus,"Colombo,Kandy",Full-Time,18/05/2022 ,business-management
349,Project Manager,TalentCorp (Pvt) Ltd,Colombo,Full-Time,18/05/2022 ,business-management
350,Realtor / Real Estate Sales Agent,RE/MAX Empire Realty Pvt Ltd,Gampaha,Full-Time,18/05/2022 ,business-management
351,Manager HR Advisory,HSBC Bank,Colombo,Full-Time,18/05/2022 ,business-management
352,HR Manager,Vasan Healthcare Lanka (Pvt) Ltd,Colombo,Full-Time,18/05/2022 ,business-management
353,Business Promotion Executive / Business Promotion Manager / Sales Executive,Coop Insurance,Matara,Full-Time,18/05/2022 ,business-management
354,Relationship Managers - Merchant Acquiring,CrossBorder Payments (Private) Limited,Colombo,Full-Time,18/05/2022 ,business-management
355,Store /Restaurant Manager,Domino's Pizza Sri Lanka,IslandWide,Full-Time,18/05/2022 ,business-management
356,Finance Officer,Gift Management International Private Limited,Colombo,Full-Time,18/05/2022 ,business-management
357,Associate Manager - Internal Audit - Insurance Sector,LOLC Holdings PLC,Colombo,Full-Time,18/05/2022 ,business-management
358,Assistant Vice President – Triage Manager,HSBC Bank,Colombo,Full-Time,18/05/2022 ,business-management
359,Deputy Manager - Fraud Risk Management & Operations,LOLC Holdings PLC,Colombo,Full-Time,18/05/2022 ,business-management
360,Senior Brand Executive/Brand Executive,ODEL PLC,Colombo,Full-Time,18/05/2022 ,business-management
361,Supervisor / Shift Manager : Burger King ,Softlogic Restaurants Pvt Ltd,IslandWide,Full-Time,18/05/2022 ,business-management
362,Supervisor / Shift Manager : Delifrance ,Softlogic Restaurants Pvt Ltd,IslandWide,Full-Time,18/05/2022 ,business-management
363,Trainee Sales Officers - North Central Province,Dialog Finance PLC,"Anuradhapura,Polonn...",Full-Time,18/05/2022 ,business-management
364,Digital Marketing & Sales Manager,Fastrupee (Pvt) Ltd,Colombo,Full-Time,17/05/2022 ,business-management
365,Student Consultant - Colombo,Imperial College of Business Studies,Colombo,Full-Time,25/05/2022 ,business-management
366,ERP Consultant -  Associate / Executive / Assistant Manager,Ernst & Young,Colombo,Full-Time,17/05/2022 ,business-management
367,Office Assistant ,Nawaloka Hospitals PLC,Colombo,Full-Time,17/05/2022 ,business-management
368,Secretary ,Ernst & Young,Colombo,Urgent,17/05/2022 ,business-management
369,Sales Officers - Uva Province,Dialog Finance PLC,"Badulla,Moneragala",Full-Time,18/05/2022 ,business-management
370,Assistant Manager,The Jobhouse,Colombo,Full-Time,17/05/2022 ,business-management
371,කළමණාකාර / කණ්ඩායම් සුපරීක්ෂක - පිරිමි | Manager / Team Supervisor - Male,Granton Group,"Gampaha,Colombo",Full-Time,17/05/2022 ,business-management
372,Portfolio Manager ,Helios Ventures,Colombo,Full-Time,17/05/2022 ,business-management
373,Wealth Planner - Colombo,SPARX TEAM,Colombo,Full-Time,17/05/2022 ,business-management
374,Deputy Manager,The Jobhouse,Colombo,Full-Time,17/05/2022 ,business-management
375,Assistant Manager - Procurement and Supply Chain,Softlogic Restaurants Pvt Ltd,Colombo,Full-Time,17/05/2022 ,business-management
376,Senior Group Manager / Assistant Vice President,The Jobhouse,Colombo,Full-Time,17/05/2022 ,business-management
377,Assistant Manager Leasing - Colombo City Centre ,Abans PLC,Colombo,Full-Time,17/05/2022 ,business-management
378,Secretary ,Maryland Consultancy & Academy Pvt Ltd,Colombo,Full-Time,17/05/2022 ,business-management
379,Sales Executives - Corporate Sales,Abans PLC,Colombo,Full-Time,17/05/2022 ,business-management
380,Manager - Internal Audit (Branch Banking & Operations),Nations Trust Bank,Colombo,Full-Time,17/05/2022 ,business-management
381,Trainees - Islandwide,Asia Asset Finance PLC,IslandWide,Full-Time,17/05/2022 ,business-management
382,Assistant Manager - Digital Marketing,Citizens Development Business Finance PLC (CDB),Colombo,Full-Time,17/05/2022 ,business-management
383,Research Writers |  Business Management / Marketing / Finance / Accountancy,Thesisdomain,Colombo,Full-Time or Part-Time,17/05/2022 ,business-management
384,Management Trainee | Colombo,Citizens Development Business Finance PLC (CDB),Colombo,Full-Time,17/05/2022 ,business-management
385,Department Executive ,Softlogic GLOMARK,"Colombo,Gampaha,Ku...",Full-Time,17/05/2022 ,business-management
386,Product Manager,Limark Technologies (Pvt) Ltd,Colombo,Full-Time,17/05/2022 ,business-management
387,Financial Analyst,Softlogic GLOMARK,Colombo,Full-Time,17/05/2022 ,business-management
388,Head of Digital Financial Business,Citizens Development Business Finance PLC (CDB),Colombo,Full-Time,17/05/2022 ,business-management
389,Branch Managers ,Asia Asset Finance PLC,Colombo,Full-Time,17/05/2022 ,business-management
390,Local Purchasing Executive - Male | Wellawatta ,Abans PLC,Colombo,Full-Time,17/05/2022 ,business-management
391,Sales Executive | Kiribathgoda,Softlogic Retail (Pvt) Ltd,Colombo,Full-Time,17/05/2022 ,business-management
392,Senior Sales Executives - FMCG industry (Specifically in Tea products),Australian Talent Network,"Colombo,Anuradhapur...",Full-Time,17/05/2022 ,business-management
393,Manager - Talent Attraction,EY Global Delivery Services,Colombo,Full-Time,17/05/2022 ,business-management
394,Assistant Manager - Talent Attraction,EY Global Delivery Services,Colombo,Full-Time,17/05/2022 ,business-management
395,Deputy Manager - Recruitment ,Nations Trust Bank,Colombo,Full-Time,17/05/2022 ,business-management
396,Sales Executive | Kandana,Softlogic Retail (Pvt) Ltd,Colombo,Full-Time,17/05/2022 ,business-management
397,Senior Trustee Administrator,HSBC Bank,Colombo,Contract Basis,17/05/2022 ,business-management
398,Product Managers,Softlogic Retail (Pvt) Ltd,Colombo,Full-Time,17/05/2022 ,business-management
399,Student Counsellor / Marketing Executive,ACCHE (Private) Limited,"Colombo,Galle,Gamp...",Full-Time,17/05/2022 ,business-management
400,Assistant Manager - Credit / Marketing ,Abans Finance PLC,"Colombo,Kandy,Gall...",Full-Time,17/05/2022 ,business-management
401,Senior Executive / Executive - Credit / Marketing,Abans Finance PLC,"Colombo,Kandy,Gall...",Full-Time,17/05/2022 ,business-management
402,Relationship Manager - Deposit Mobilization,Abans Finance PLC,Colombo,Full-Time,17/05/2022 ,business-management
403,Marketing Officers - Business Operations | Bandaragama / Mathugama,Ventura Crystal Investments Ltd,Kalutara,Full-Time,17/05/2022 ,business-management
404,Senior Associate / AM (PMO) - AMS - Assurance ,EY Global Delivery Services,Colombo,Full-Time,17/05/2022 ,business-management
405,Manager - Assurance,EY Global Delivery Services,Colombo,Full-Time,17/05/2022 ,business-management
406,Sales Executives | විකුණුම් විධායකයින් ,Sevensigns,Colombo,Full-Time,17/05/2022 ,business-management
407,Senior Executive / Executive - Deposit,Abans Finance PLC,"Colombo,Kandy,Gall...",Full-Time,17/05/2022 ,business-management
408,Assistant Manager - Deposit Mobilization,Abans Finance PLC,"Colombo,Kandy,Gall...",Full-Time,17/05/2022 ,business-management
409,Associate - AMS - Assurance,EY Global Delivery Services,Colombo,Full-Time,17/05/2022 ,business-management
410,Senior - Business Development Executive ,XpressJobs ,Colombo,Full-Time,17/05/2022 ,business-management
411,"Manager / Assistant Manager - Business Operations (Bandaragama, Kegalle, Mathugama, Wariyapola)",Ventura Crystal Investments Ltd,"Kalutara,Kegalle,K...",Full-Time,17/05/2022 ,business-management
412,Senior Manager - Corporate Banking,Nations Trust Bank,Colombo,Full-Time,25/05/2022 ,business-management
413,Digital Marketing Executive,Dialog Axiata PLC,Colombo,Full-Time,25/05/2022 ,business-management
414,"Assistant Manager - Cloud, IOT and SaaS Services Solution Engineering",Dialog Axiata PLC,Colombo,Full-Time,30/05/2022 ,business-management
415,Unit Manager - Strategic Digital Initiatives,Dialog Axiata PLC,Colombo,Full-Time,22/05/2022 ,business-management
416,Associate/ Junior Associate - Business Operations (including Administration) - Female,Ventura Crystal Investments Ltd,Colombo,Full-Time,17/05/2022 ,business-management
417,Product Head – Digital Telco,Dialog Axiata PLC,Colombo,Full-Time,25/05/2022 ,business-management
418,Marketing Manager,Visual Studios,Colombo,Full-Time,17/05/2022 ,business-management
419,Design and Marketing Specialist,Rocket by Edmeades-Simpson,Colombo,Full-Time,19/05/2022 ,business-management
420,Business Process Manager | AMW | Union Place,Associated Motorways (Pvt) Limited (AMW),Colombo,Full-Time,25/05/2022 ,business-management
421,Junior Business Analyst CNH | AMW| Union Place,Associated Motorways (Pvt) Limited (AMW),Colombo,Full-Time,25/05/2022 ,business-management
422,Sales Officers,Sisili Projects Consortium (Pvt) Ltd,Colombo,Full-Time,20/05/2022 ,business-management
423,Senior Executive - Group Corporate Services,Dialog Axiata PLC,Colombo,Full-Time,22/05/2022 ,business-management
424,Manager - Distribution Operations,Dialog Axiata PLC,Colombo,Full-Time,31/05/2022 ,business-management
425,ක්ෂේත්‍ර විකුණුම් විධායකයින් - පිරිමි |පානදුර / කළුතර (Field Sales Executives - Male | Panadura / Kalutara),Bharti Airtel Lanka (Pvt) Ltd,Kalutara,Full-Time,20/05/2022 ,business-management
426,Join AIA as a Wealth Planner - Full-Time,AIA Sri Lanka,IslandWide,Full-Time,25/05/2022 ,business-management
427,Head of Finance and Strategy,Dialog Axiata PLC,Colombo,Full-Time,25/05/2022 ,business-management
428,Senior Human Resources Business Partner| AMW |Union Place,Associated Motorways (Pvt) Limited (AMW),Colombo,Full-Time,26/05/2022 ,business-management
429,Senior Executive - Tech Evangelist - IdeaMart,Dialog Axiata PLC,Colombo,Full-Time,11/06/2022 ,business-management
430,Sales Executives,Storm Media,Colombo,Full-Time,25/05/2022 ,business-management
431,Operations Manager | Ahangama - Galle,Concordia Investments Pvt Ltd,Galle,Full-Time,25/05/2022 ,business-management
432,Senior Officer - Risk Management,Company Name Withheld 518,Colombo,Full-Time,25/05/2022 ,business-management
433,Business Executive/Senior Business Executive - Male,Company Name Withheld 401,Colombo,Full-Time,25/05/2022 ,business-management
434,Sectional Head - Preschool ,St.George International Montessori,Colombo,Full-Time,25/05/2022 ,business-management
435,Business Development Executive,Abans PLC,Colombo,Full-Time,25/05/2022 ,business-management
436,Business Development Consultant,The Jobhouse,Colombo,Full-Time,25/05/2022 ,business-management
437,Marketing and Sales Officer,Techscrolll (pvt) Ltd.,Colombo,Full-Time,25/05/2022 ,business-management
438,Supervisor / Shift Manager,Burger King,Colombo,Full-Time,25/05/2022 ,business-management
439,Call Center Agents,Ceylovox (Pvt) Ltd,Colombo,Full-Time,25/05/2022 ,business-management
440,Senior Support Executive ,Premium Support,Colombo,Full-Time,25/05/2022 ,business-management
441,Assistant Manager / Manager - Supply Chain | Welipenna,Ideal Group,Kalutara,Full-Time,25/05/2022 ,business-management
442,Service Desk Role,HCL Technologies Lanka (Private) Limited,Colombo,Full-Time,25/05/2022 ,business-management
443,Deputy Relationship Manager - Middle Market Enterprises,Nations Trust Bank,Colombo,Full-Time,25/05/2022 ,business-management
444,Order Packing Executive,SOKO (Limerock Management),Colombo,Full-Time,25/05/2022 ,business-management
445,Business Development Manager - CCTV and Other ELV systems  ,International Security Corporations,Colombo,Full-Time,25/05/2022 ,business-management
446,Senior Manager - Technology Diffusion,ICT Agency of Sri Lanka,Colombo,Full-Time,25/05/2022 ,business-management
447,Management Trainee - Business Analysis,HCL Technologies Lanka (Private) Limited,Colombo,Full-Time,25/05/2022 ,business-management
448,Manager - Industry Development ,ICT Agency of Sri Lanka,Colombo,Full-Time,25/05/2022 ,business-management
449,Merchandiser ,Abans PLC,"Colombo,Galle,Gamp...",Full-Time,25/05/2022 ,business-management
450,Brand Executive,Citizens Development Business Finance PLC (CDB),Colombo,Full-Time,25/05/2022 ,business-management
451,Stores Executive | Yakkala,Ideal Group,Gampaha,Full-Time,25/05/2022 ,business-management
452,Manager – Card Operations ,Dialog Finance PLC,Colombo,Full-Time,25/05/2022 ,business-management
453,Trainee : Sales Executive ,Millerholz (Pvt) Ltd,Colombo,Full-Time,25/05/2022 ,business-management
454,Audit Manager,KNP Professional Services,Colombo,Full-Time,25/05/2022 ,business-management
455,Senior Manager - Monitoring and Evaluation,ICT Agency of Sri Lanka,Colombo,Full-Time,25/05/2022 ,business-management
456,Manager | Human Resources,Nawaloka Hospitals PLC,Colombo,Full-Time,25/05/2022 ,business-management
457,Manager | Human Resources,Nawaloka Hospitals PLC,Colombo,Full-Time,25/05/2022 ,business-management
458,Personal Assistant to MD - Male/ Female - Colombo,South Beach Weligama Properties (Pvt) Ltd,Colombo,Full-Time,25/05/2022 ,business-management
459,Product Manager - FinTech (Liability Products),Dialog Finance PLC,Colombo,Full-Time,25/05/2022 ,business-management
460,Field Marketing Officer,Nawaloka Hospitals PLC,Colombo,Full-Time,25/05/2022 ,business-management
461,Senior Executive - Internal Audit,ICT Agency of Sri Lanka,Colombo,Full-Time,25/05/2022 ,business-management
462,Retail Store Manager,ODEL PLC,Colombo,Full-Time,25/05/2022 ,business-management
463,Brand Manager,ODEL PLC,Colombo,Full-Time,25/05/2022 ,business-management
464,Head of Marketing ,ODEL PLC,Colombo,Full-Time,25/05/2022 ,business-management
465,Accounts Executive,Softlogic GLOMARK,Colombo,Full-Time,25/05/2022 ,business-management
466,Assistant Human Resources Business Partner - Ceytea (Agarapathana),Unilever Sri Lanka,NuwaraEliya,Permanent,25/05/2022 ,business-management
467,Supermarket Supervisor,Nawaloka Hospitals PLC,Colombo,Full-Time,25/05/2022 ,business-management
468,Associate Manager - Human Resources,LOLC Development Finance,Colombo,Full-Time,25/05/2022 ,business-management
469,Outlet Supervisor,Union Chemists (Pte) Ltd,Colombo,Full-Time,20/05/2022 ,business-management
470,Internship - Marketing,Citizens Development Business Finance PLC (CDB),Colombo,Full-Time,20/05/2022 ,business-management
471,Manager - Sales Administration - Life Insurance,LOLC Holdings PLC,Colombo,Full-Time,25/05/2022 ,business-management
472,Junior Accounts Executive - Kollupitiya ,Flexi Business Solutions (Pvt) Ltd,Colombo,Full-Time,20/05/2022 ,business-management
473,Deputy Manager - Digital Marketing and CRM,Domino's Pizza Sri Lanka,Colombo,Full-Time,20/05/2022 ,business-management
474,Sales Executive ,Millerholz (Pvt) Ltd,Colombo,Full-Time,20/05/2022 ,business-management
475,Legal & Compliance Officer,Helios Ventures,Colombo,Full-Time,20/05/2022 ,business-management
476,Showroom Sales Executive | Boralesgamuwa / Ja-ela / Maharagama / Katunayaka / Seeduwa / Gampaha / Galle,Abans PLC,"Colombo,Galle,Gamp...",Full-Time,20/05/2022 ,business-management
477,Senior Fund Accountant,HSBC Bank,Colombo,Full-Time,20/05/2022 ,business-management
478,Manager - Finance & Accounting,Reliable Group of Companies,"Colombo,Gampaha",Full-Time,20/05/2022 ,business-management
479,Sales Assistants - Colombo City Center,Ramya Horticulture (Pvt) Ltd,Colombo,Full-Time,20/05/2022 ,business-management
480,Business Development Manager,Mega Pay (Pvt) Ltd,Colombo,Full-Time,20/05/2022 ,business-management
481,Gold Loan Auditor (Executives/Senior Executives),Sarvodaya Development Finance Limited,Colombo,Full-Time,20/05/2022 ,business-management
482,Sales Staff,Chads International,Colombo,Full-Time,20/05/2022 ,business-management
483,Receptionist ,R I L Property PLC,Colombo,Full-Time,20/05/2022 ,business-management
484,Restaurant Manager,Burger King,"Colombo,Gampaha",Full-Time,20/05/2022 ,business-management
485,Senior Executives / Executives - Sales & Marketing | Kurunegala,Abans PLC,Kurunagala,Full-Time,20/05/2022 ,business-management
486,"Executive/ Junior Executive/Trainee - Internal Audit (Base Locations- Borella, Puttalam , Kurunegala)",Sarvodaya Development Finance Limited,"Colombo,Kurunagala",Full-Time,20/05/2022 ,business-management
487,Banking Trainees,Commercial Bank of Ceylon PLC,Colombo,Full-Time,20/05/2022 ,business-management
488,Audit Assistant,KNP Professional Services,Colombo,Full-Time,20/05/2022 ,business-management
489,Purchasing Coordinator,KRAMSKI Lanka (Pvt) Limited,"Colombo,Gampaha",Full-Time,20/05/2022 ,business-management
490,Executive Showroom Manager | Softlogic MAX,Softlogic Retail (Pvt) Ltd,Colombo,Full-Time,20/05/2022 ,business-management
491,Sales Executive - Acquisition,ONEPAY,Colombo,Full-Time,20/05/2022 ,business-management
492,Manager - Litigation ,Nations Trust Bank,Colombo,Full-Time,20/05/2022 ,business-management
493,Assistant Manager - Finance,Softlogic Retail (Pvt) Ltd,Colombo,Full-Time,20/05/2022 ,business-management
494,Head of iPay,LOLC Holdings PLC,Colombo,Full-Time,20/05/2022 ,business-management
495,Semi-Senior Accounts Executive - Kollupitiya ,Flexi Business Solutions (Pvt) Ltd,Colombo,Full-Time,20/05/2022 ,business-management
