,Title,Employee,Location,type,Expire_date,catogry
74,Executive – Customer Relations | Battaramulla,BA Training Group,Colombo,Full-Time,27/05/2022 ,customer-service
75,Operations Manager - Customer Relationship Management,Company Name Withheld 250,Colombo,Full-Time,27/05/2022 ,customer-service
76,Technical Officer - Customer Resolution Centre,Dialog Axiata PLC,Colombo,Full-Time,31/05/2022 ,customer-service
77,Engineering Executive - Customer Resolution Centre,Dialog Axiata PLC,Colombo,Full-Time,15/06/2022 ,customer-service
78,Senior Business Development Officers / Business Development Officers - Colombo,Nations Trust Bank,Colombo,Full-Time,27/05/2022 ,customer-service
79,Call Centre Assistant | Nawala / Koswatta,LOLC Holdings PLC,Colombo,Full-Time,27/05/2022 ,customer-service
80,Collections Manager/ Head Manager/ Head Recoveries,A V Business Solutions Private Limited,Colombo,Full-Time,27/05/2022 ,customer-service
81,පාරිභෝගික සේවා සහායක - කොළඹ | Customer Service Assistant - Colombo,Keells ,Colombo,Full-Time,26/05/2022 ,customer-service
82,Front Desk Executive (Female) ,Thelivu Consultation (Pvt) Ltd,Colombo,Full-Time,27/05/2022 ,customer-service
83,Sales Executive (Male) - Ja Ela,D-Blaq Clothing,Gampaha,Full-Time,26/05/2022 ,customer-service
84,Customer Service Associates ,Washapp,Colombo,Full-Time,27/05/2022 ,customer-service
85, Call Center Executive,Advanza BPO,Colombo,Full-Time,26/05/2022 ,customer-service
86,Walk In interview : Customer Relations Officer,Durdans Hospital,Colombo,Full-Time,27/05/2022 ,customer-service
87,Call Center Officers - Colombo,Central Finance Company PLC,Colombo,Full-Time,27/05/2022 ,customer-service
88,Walk In Interview : Customer Service Assistant / Cashier / Hot Kitchen / Bakery | Galle,Keells ,Galle,Full-Time,26/05/2022 ,customer-service
89,Customer Service Executive,First Notch (Pvt) Ltd,Colombo,Full-Time,26/05/2022 ,customer-service
90,Social Media Moderator ,Softlogic Retail (Pvt) Ltd,Colombo,Full-Time,26/05/2022 ,customer-service
91,Service Advisor - Anuradhapura / IFC Workshop,Ideal Group,Anuradhapura,Full-Time,26/05/2022 ,customer-service
92,Application Specialist,Crowdnik,"Colombo,WorkingFro...",Full-Time,26/05/2022 ,customer-service
93,Front Desk Coordinator / Executive,Salon Zero,Colombo,Full-Time,26/05/2022 ,customer-service
94,Service Crew – 32 Nos / Saudi Arabia,FHS Travels & Tours,"ForeignJob,Island...",Full-Time,26/05/2022 ,customer-service
95,Bartender,Dreamsea Surf camp,Galle,Full-Time or Part-Time,26/05/2022 ,customer-service
96,Walk In Interview : Customer Service Assistant / Cashier / Hot Kitchen / Bakery ,Keells ,Colombo,Full-Time,26/05/2022 ,customer-service
97,Tele Sales & Marketing Executives - (Female/Male),Global Processing Services Pvt Ltd,Colombo,Full-Time,26/05/2022 ,customer-service
98,Digital Media Marketer,Pattern Digital,Colombo,Full-Time,26/05/2022 ,customer-service
99,Receptionist cum Admin Officer,Ranwatta & Company ,Colombo,Full-Time,26/05/2022 ,customer-service
100,Sales Colleague - Islandwide ,ODEL PLC,IslandWide,Full-Time,25/05/2022 ,customer-service
101,Customer Service Assistant (Trainee / Experienced) - Delkanda,Softlogic GLOMARK,Colombo,Full-Time,25/05/2022 ,customer-service
102,Call Center Executive - Sales,Polartrix PVT LTD,Colombo,Full-Time,26/05/2022 ,customer-service
103,පාරිභෝගික සේවා සහායක- (Customer Service Assistant) | Islandwide,LAUGFS Super,IslandWide,Full-Time,17/05/2022 ,customer-service
104,Sales Colleague - Fashion,ODEL PLC,Colombo,Full-Time,25/05/2022 ,customer-service
105,Travel Consultants ,Konnect BPO,Colombo,Full-Time,19/05/2022 ,customer-service
106,Account Manager – Distributive Trade Function ,Unilever Sri Lanka,"Colombo,IslandWide",Full-Time,26/05/2022 ,customer-service
