,Title,Employee,Location,type,Expire_date,catogry
178,Waiter / Waitress : Crystal Jade Hong Kong Kitchen,Softlogic Restaurants Pvt Ltd,Colombo,Full-Time,18/05/2022 ,hospitality
179,Supervisor / Shift Manager : Burger King ,Softlogic Restaurants Pvt Ltd,IslandWide,Full-Time,18/05/2022 ,hospitality
180,Executive Chef,Gi-Gi Flavours (Pvt) Ltd,"Colombo,Kandy,Gall...",Full-Time,17/05/2022 ,hospitality
181,"Demi Chefs / Commis I, II, III - Hot Kitchen ",The Grand Gastrobar,Colombo,Full-Time,17/05/2022 ,hospitality
182,Crew Member (Full Time) – Pelawatte,Pizza Hut Sri Lanka,Colombo,Full-Time,18/05/2022 ,hospitality
183,Crew Member (Part Time) – Kegalle District,Pizza Hut Sri Lanka,Kegalle,Part-Time,17/05/2022 ,hospitality
184,Assistant Manager - Procurement and Supply Chain,Softlogic Restaurants Pvt Ltd,Colombo,Full-Time,17/05/2022 ,hospitality
185,Chefs - Male ,Royal Hospital (Pvt) Ltd,Colombo,Full-Time,17/05/2022 ,hospitality
186,Crew Member (Full Time) – Badulla District ,Pizza Hut Sri Lanka,Badulla,Full-Time,17/05/2022 ,hospitality
187,Cooks - Male ,Royal Hospital (Pvt) Ltd,Colombo,Full-Time,17/05/2022 ,hospitality
188,Crew Member (Full Time) – Athurugiriya,Pizza Hut Sri Lanka,Colombo,Full-Time,18/05/2022 ,hospitality
189,Crew Member (Full Time) – Nawala,Pizza Hut Sri Lanka,Colombo,Full-Time,18/05/2022 ,hospitality
190,Crew Member (Part Time) – Matale District,Pizza Hut Sri Lanka,Matale,Part-Time,17/05/2022 ,hospitality
191,Crew Member (Part Time) – Nuwara Eliya District,Pizza Hut Sri Lanka,NuwaraEliya,Part-Time,17/05/2022 ,hospitality
192,Crew Member (Full Time) – Kalutara District ,Pizza Hut Sri Lanka,Kalutara,Full-Time,17/05/2022 ,hospitality
193,Crew Member (Part Time) – Gampaha District,Pizza Hut Sri Lanka,Gampaha,Part-Time,17/05/2022 ,hospitality
194,Crew Member (Full Time) – Gampaha District ,Pizza Hut Sri Lanka,Gampaha,Full-Time,17/05/2022 ,hospitality
195,Crew Member (Full Time) – Colombo District ,Pizza Hut Sri Lanka,Colombo,Full-Time,17/05/2022 ,hospitality
196,Crew Member (Full Time) – Galle District ,Pizza Hut Sri Lanka,Galle,Full-Time,17/05/2022 ,hospitality
197,Delivery Rider (Full Time) – Kurunegala District ,Pizza Hut Sri Lanka,Kurunagala,Full-Time,17/05/2022 ,hospitality
198,Crew Member (Part Time) – Puttalam District,Pizza Hut Sri Lanka,Puttalam,Part-Time,17/05/2022 ,hospitality
199,Crew Member (Part Time) – Kalutara District,Pizza Hut Sri Lanka,Kalutara,Part-Time,17/05/2022 ,hospitality
200,Chef De Partie - Chinese Cuisine,Crystal Jade Hong Kong Kitchen,Colombo,Full-Time,25/05/2022 ,hospitality
201,Supervisor / Shift Manager,Delifrance Sri Lanka ,Colombo,Full-Time,17/05/2022 ,hospitality
202,Operations Manager | Ahangama - Galle,Concordia Investments Pvt Ltd,Galle,Full-Time,25/05/2022 ,hospitality
203,Delivery Riders - (Full-Time) - Bandaragama,Pizza Hut Sri Lanka,Kalutara,Full-Time,17/05/2022 ,hospitality
204,Service Crew Members / Supervisors,Jagro (Pvt) Ltd,Colombo,Full-Time,20/05/2022 ,hospitality
205,Crew Member (Part Time) – Kandy District,Pizza Hut Sri Lanka,Kandy,Part-Time,17/05/2022 ,hospitality
206,Supervisor / Shift Manager,Burger King,Colombo,Full-Time,25/05/2022 ,hospitality
207,Kitchen Helpers,Royal Hospital (Pvt) Ltd,Colombo,Full-Time,17/05/2022 ,hospitality
208,Barista,Cafe Kumbuk,Colombo,Full-Time,25/05/2022 ,hospitality
209,Crew Member (Full Time) – Bandaragama,Pizza Hut Sri Lanka,Kalutara,Full-Time,17/05/2022 ,hospitality
210,"Waiters / Kitchen Stewards | Abudhabi, UAE",FHS Travels & Tours,"ForeignJob,Island...",Full-Time,25/05/2022 ,hospitality
211,"Commi – III, II ,I (Pastry & Bakery) | OGF / Alexander Place Odel",Delifrance Sri Lanka ,Colombo,Full-Time,25/05/2022 ,hospitality
212,Supermarket Supervisor,Nawaloka Hospitals PLC,Colombo,Full-Time,25/05/2022 ,hospitality
213,Accounts Assistant,Shinsei Lanka Japan (Pvt) ltd,Colombo,Full-Time,25/05/2022 ,hospitality
214,Crew Member / කාර්ය මණ්ඩල සාමාජික  - Pastry Shop,Klassy Pastry Shop,Colombo,Full-Time,25/05/2022 ,hospitality
215,Sales Executive,W Trading,Colombo,Full-Time,25/05/2022 ,hospitality
216,Store Keeper,Shinsei Lanka Japan (Pvt) ltd,Colombo,Full-Time,25/05/2022 ,hospitality
217,"Executive Sous Chefs / Sous Chefs / Chef De Partie / Demi Chef De Partie / Cooks | Abudhabi, UAE",FHS Travels & Tours,"ForeignJob,Island...",Full-Time,25/05/2022 ,hospitality
218,Chefs | Hikkaduwa,Riff Hikkaduwa,Galle,Full-Time,25/05/2022 ,hospitality
219,Brand Chef ,WAFL Sri Lanka,Colombo,Full-Time,25/05/2022 ,hospitality
