,Title,Employee,Location,type,Expire_date,catogry
203,Field Collection Executives - ක්ෂේත්‍ර එකතු කිරීමේ විධායකයින්,Abans PLC,Colombo,Full-Time,25/05/2022 ,school-leavers
204,Showroom Sales Representatives - Male (Colombo),Abans PLC,Colombo,Full-Time,25/05/2022 ,school-leavers
205,Crew Member - (Full Time) - Nittambuwa,Domino's Pizza Sri Lanka,Gampaha,Full-Time,25/05/2022 ,school-leavers
206,Cash Collector - Seeduwa / මුදල් අයකැමියන් - සීදුව,Abans PLC,Gampaha,Full-Time,25/05/2022 ,school-leavers
207,රැකියා ඇබෑර්තු -  විදුලි කාර්මික ශිල්පීන් -  රාගම,Realty Management Services (Pvt) Ltd,Colombo,Full-Time,25/05/2022 ,school-leavers
208,Crew Member - (Full Time) - Kotahena ,Domino's Pizza Sri Lanka,Colombo,Full-Time,25/05/2022 ,school-leavers
209,Engineering / Maintenance Coordinator  - Office In Charge (HVAC & R),GTA Refrigeration Private Limited,Colombo,Full-Time,25/05/2022 ,school-leavers
210,Customer Care Executive,Konnect BPO,Colombo,Full-Time,25/05/2022 ,school-leavers
211,Lead Generation Associate,First Notch (Pvt) Ltd,Colombo,Full-Time,24/05/2022 ,school-leavers
212,Fashion Sales Executive ,ODEL PLC,Colombo,Full-Time,25/05/2022 ,school-leavers
213,Client Relationship Executive ,Premium Support,Colombo,Full-Time,25/05/2022 ,school-leavers
214,Crew Members - Rajagiriya / Mount Lavinia / Colombo 03,Subway Development Pvt Ltd,Colombo,Full-Time,25/05/2022 ,school-leavers
215,Showroom Sales Executive | Female,Prudential International (Pvt) Ltd,Colombo,Full-Time,24/05/2022 ,school-leavers
216,Crew Member - (Full Time) - Mathugama ,Domino's Pizza Sri Lanka,Kalutara,Full-Time,25/05/2022 ,school-leavers
217,Crew Member - (Full Time) - Katugasthota,Domino's Pizza Sri Lanka,Kandy,Full-Time,25/05/2022 ,school-leavers
218,Cooks ,SUPERFOOD,Colombo,Full-Time,24/05/2022 ,school-leavers
219,Customer Service Executives,HSBC Bank,Colombo,Full-Time,25/05/2022 ,school-leavers
220,වඩු කාර්මික ශිල්පී  - Carpenter,Durdans Hospital,Colombo,Full-Time,24/05/2022 ,school-leavers
221,Receptionist,Premium Support,Colombo,Full-Time,24/05/2022 ,school-leavers
222,Tele Sales Executive,Adaptra,Colombo,Full-Time,24/05/2022 ,school-leavers
223,Janitor ,Durdans Hospital,Colombo,Full-Time,24/05/2022 ,school-leavers
224,Sales and Marketing Executive - Female,Ceylon Pick Multi Trading (Pvt) Ltd,Colombo,Full-Time,24/05/2022 ,school-leavers
225,Trolly Pusher & Baggers - Part Time - Thalawathugoda ,Softlogic GLOMARK,Colombo,Part-Time,24/05/2022 ,school-leavers
226,Showroom Sales Representatives - Colombo/ Kandy - Lifestyle Brands,Abans PLC,"Colombo,Kandy",Full-Time,24/05/2022 ,school-leavers
227,Trainee Credit Executive,Abans PLC,Colombo,Full-Time,24/05/2022 ,school-leavers
228,Marketing Executives - Male,Fair Price Super Ceylon (Pvt) Ltd,Colombo,Full-Time,24/05/2022 ,school-leavers
229,Maintenance Assistant  | Kolonnawa,Tea Avenue Pvt Ltd,Colombo,Full-Time,17/05/2022 ,school-leavers
230,Executive - Maintenance & Safety | Male,Emerchemie NB (Ceylon) Limited,Colombo,Full-Time,24/05/2022 ,school-leavers
231,ලොරි සහකාර - එන්ඩරමුල්ල  / අවිස්සාවේල්ල | Lorry Assistant - Enderamulla/Avissawella,John Keells Logistics (Pvt) Ltd,"Colombo,Gampaha",Full-Time,24/05/2022 ,school-leavers
232,ගබඩා සහයක | Warehouse Assistant - Avissawella,John Keells Logistics (Pvt) Ltd,"Colombo,Gampaha",Full-Time,24/05/2022 ,school-leavers
233,Customer Service Assistant | Head Office - Colombo 10,LOLC Development Finance,Colombo,Full-Time,24/05/2022 ,school-leavers
234,Trainees Sales and Marketing (Associate) ,KPM Media,Colombo,Full-Time,24/05/2022 ,school-leavers
235,Trainee Officer - Finance Operations | Rajagiriya,LOLC Holdings PLC,Colombo,Full-Time,24/05/2022 ,school-leavers
236,Office Assistant - Male,Lumiere Textiles (Pvt) Ltd,Gampaha,Full-Time,24/05/2022 ,school-leavers
237,Trainee Sales Executives - General Insurance - Leasing & Bancassurance ,Company Name Withheld 527,Colombo,Full-Time,24/05/2022 ,school-leavers
238,Client Relationship Executive - Hindi / Arabic / German / Russian Speakers ,Premium Support,Colombo,Full-Time,24/05/2022 ,school-leavers
239,Executive - Sales | Moratuwa,Trickle,Colombo,Full-Time,24/05/2022 ,school-leavers
240,Documentation Executive (Night Shift) ,MedSource Healthcare LLC,Colombo,Full-Time,24/05/2022 ,school-leavers
241,Receptionist Cum Telephone Operator,Softlogic Retail (Pvt) Ltd,Colombo,Full-Time,24/05/2022 ,school-leavers
242,Medical Documentation Executive (Night Shift) ,MedSource Healthcare LLC,Colombo,Full-Time,24/05/2022 ,school-leavers
243,McDonald’s- Kuwait Service Crew (Males & Females) | මැක්ඩොනල්ඩ්ස් - කුවේට් සේවා කාර්ය මණ්ඩලය (පිරිමි සහ ගැහැණු),FHS Travels & Tours,"ForeignJob,Island...",Full-Time,24/05/2022 ,school-leavers
244,McDonald’s- Kuwait Guest Relations Leader (Males & Females) ‍| මැක්ඩොනල්ඩ්ස් - කුවේට් ආගන්තුක සබඳතා නායක (පිරිමි සහ ගැහැණු),FHS Travels & Tours,"ForeignJob,Island...",Full-Time,24/05/2022 ,school-leavers
245,Business Development Executive ,Kay Jay Electronics (Pvt) Ltd,Colombo,Full-Time,24/05/2022 ,school-leavers
246,Junior Operations Assistant  | Galle,Citizens Development Business Finance PLC (CDB),Galle,Full-Time,24/05/2022 ,school-leavers
247,Team Leader  - One Galle Face,be.k Desserts,Colombo,Full-Time,24/05/2022 ,school-leavers
248,Audit Trainee,Asia Asset Finance PLC,Colombo,Full-Time,24/05/2022 ,school-leavers
249,Junior Operations Assistant  | Badulla,Citizens Development Business Finance PLC (CDB),Badulla,Full-Time,24/05/2022 ,school-leavers
250,Nursing Training School (Male/Female) ,Nawaloka Hospitals PLC,Colombo,Full-Time,24/05/2022 ,school-leavers
251,Care Nurse,Nawaloka Hospitals PLC,Colombo,Full-Time,24/05/2022 ,school-leavers
252,"භාණ්ඩ බෙදා හැරීමේ නියෝජිත / නිලධාරී - Goods Distribution Agent / Officer | Negombo, Kandy & Kurunegala",Daraz,"Gampaha,Kandy,Kuru...",Full-Time,24/05/2022 ,school-leavers
253,Billing Clerk,Nawaloka Hospitals PLC,Colombo,Full-Time,24/05/2022 ,school-leavers
254,Cooks / Stewards / Stewardess,Nawaloka Hospitals PLC,Colombo,Full-Time,24/05/2022 ,school-leavers
255,Telemarketing Executive,Esafe Global (Pvt) Ltd,Colombo,Full-Time,24/05/2022 ,school-leavers
256,Walk in Interview : Call Center Vacancies,Dialog Business Services (Pvt) Ltd,Colombo,Full-Time,23/05/2022 ,school-leavers
257,Commis I Kitchen,Cafe Kumbuk,Colombo,Full-Time,24/05/2022 ,school-leavers
258,OIC - ස්ථානභාර නිලධාරි / SSO - ජ්‍යෙෂ්ඨ ආරක්‍ෂක නිලධාරී / JSO - කණිෂ්ඨ ආරක්‍ෂක නිලධාරී / LSO - කාන්තා ආරක්‍ෂක නිලධාරිනී / LSSO - ජ්‍යෙෂ්ඨ කාන්තා ආරක්‍ෂක නිලධාරිනී / VIP - ප්‍රභූ ආරක්‍ෂක නිලධාරි / VO - සංචාරක නිලධාරී,Nawaloka Hospitals PLC,"Colombo,Gampaha",Full-Time,24/05/2022 ,school-leavers
259,Delivery Rider (Full Time)  - Homagama,Domino's Pizza Sri Lanka,Colombo,Full-Time,17/05/2022 ,school-leavers
260,Lead Generation Associate,Victoria Partners Pvt Ltd,Colombo,Full-Time,19/05/2022 ,school-leavers
261,"Trainee - Finance, HR, Supply Chain & Logistics | Ekala, Ja Ela",Accenture Lanka,"Colombo,Gampaha",Full-Time,25/05/2022 ,school-leavers
262,Day Care Attendant - Female,University of Colombo,Colombo,Contract Basis,20/05/2022 ,school-leavers
263,Backup Cashier - Colombo,LOLC Development Finance,Colombo,Full-Time,23/05/2022 ,school-leavers
264,Officer - Insurance Operations (Baduraliya / Chunnakkam / Batticaloa / Kalmunai) ,LOLC Holdings PLC,"Ampara,Jaffna,Kalu...",Full-Time,23/05/2022 ,school-leavers
265,Factory Team Member - Commissary,Pizza Hut Sri Lanka,"Colombo,Gampaha",Full-Time,23/05/2022 ,school-leavers
266,Customer Support Specialist ,Ideal Group,Colombo,Full-Time,22/05/2022 ,school-leavers
267,ගබඩා සහයක / සහයිකා - ‍එඩේරමුල්ල | Warehouse Assistant Male / Female - Ederamulla,John Keells Logistics (Pvt) Ltd,Gampaha,Full-Time,23/05/2022 ,school-leavers
268,Admin Assistant,Direct Lines Pvt.Ltd,Colombo,Full-Time,20/05/2022 ,school-leavers
269,Walk in Interview : Customer Service Associates ,Dialog Business Services (Pvt) Ltd,Colombo,Full-Time,23/05/2022 ,school-leavers
270,Commis I / Commis II / Commis III / Chef De Partie / Kitchen Helper,Giga Foods Pvt Ltd,Colombo,Full-Time,20/05/2022 ,school-leavers
271,Join AIA as a Wealth Planner - Part-Time,AIA Sri Lanka,IslandWide,Part-Time,25/05/2022 ,school-leavers
272,Sous Chef - Colombo 03 /Colombo 05 /Nawala /Mount Lavinia /Thalawathugoda,Giga Foods Pvt Ltd,Colombo,Full-Time,20/05/2022 ,school-leavers
273,Front of House,Giga Foods Pvt Ltd,Colombo,Full-Time,20/05/2022 ,school-leavers
274,Recruitment Field Officer,Direct Lines Pvt.Ltd,Colombo,Full-Time,19/05/2022 ,school-leavers
275,Trainee Technician | Nugegoda,Anoma Opticians,Colombo,Full-Time,19/05/2022 ,school-leavers
276,Operations Officer | AMW Capital Leasing and Finance PLC | Union Place,AMW Capital Leasing & Finance PLC,Colombo,Full-Time,27/05/2022 ,school-leavers
277,Trainee Client Relationship Executives,Premium Support,Colombo,Full-Time,19/05/2022 ,school-leavers
278,"WALK IN INTERVIEW : Crew Member/ Kitchen Helper -  (කොළඹ 05, නාවල, ගල්කිස්ස, කොළඹ 03, තලවතුගොඩ)  | Giga Foods",Giga Foods Pvt Ltd,IslandWide,Full-Time,20/05/2022 ,school-leavers
279,"WALK IN INTERVIEW : Crew Member/ Kitchen Helper -  (කොළඹ 05, නාවල, ගල්කිස්ස, කොළඹ 03, තලවතුගොඩ) | Indian Affair",Giga Foods Pvt Ltd,IslandWide,Full-Time,20/05/2022 ,school-leavers
280,Nurse Aides / හෙද සහායිකාවන්,Durdans Hospital,Colombo,Full-Time,19/05/2022 ,school-leavers
281,Employee Relations Projects Assistant​ - Horana Factory,Unilever Sri Lanka,Kalutara,Contract Basis,19/05/2022 ,school-leavers
282,ජලනල කාර්මික ශිල්පීන් - Plumber,Durdans Hospital,Colombo,Full-Time,19/05/2022 ,school-leavers
283,Data Processing Executive (Fixed Term Contract),HSBC Bank,Colombo,Contract Basis,19/05/2022 ,school-leavers
284,Design and Site Engineer,Titan Engineering (Pvt) Ltd,Colombo,Full-Time,19/05/2022 ,school-leavers
285,ගෘහ පාලන සහකාර / Housekeeping Assistant,Durdans Hospital,Colombo,Full-Time,19/05/2022 ,school-leavers
286,Walk In interview : පින්තාරු ශිල්පීන් - Painter,Durdans Hospital,Colombo,Full-Time,19/05/2022 ,school-leavers
287,බේකරි නිෂ්පාදන ඇසුරුම්කරු : රාගම,Dimuthu Bake House (Pvt) Ltd,Gampaha,Full-Time,19/05/2022 ,school-leavers
288,Senior Executive (Hindi Speaking),Konnect BPO,Colombo,Full-Time,20/05/2022 ,school-leavers
289,Walk In Interview: රෝගී සත්කාර සහයක / Patient Care Assistant ,Durdans Hospital,Colombo,Full-Time,19/05/2022 ,school-leavers
290,Sales Officers - Islandwide,Dialog Finance PLC,IslandWide,Full-Time,25/05/2022 ,school-leavers
291,Sales Officer - Matale,Dialog Finance PLC,Matale,Full-Time,19/05/2022 ,school-leavers
292,Receptionist ,Rover Veterinary Hospital (Pvt) Ltd,Colombo,Full-Time,19/05/2022 ,school-leavers
293,Customer Support Executive,Alpho Lanka (Pvt) Ltd,Colombo,Full-Time,19/05/2022 ,school-leavers
294,Receptionist - Female | Piliyandala,Gloria Travels and Tours Private Limited,Colombo,Full-Time,19/05/2022 ,school-leavers
295,Call Center Agents,Advent Tech Holdings Pvt Ltd,Colombo,Full-Time,19/05/2022 ,school-leavers
296,Sales Executive - Kandy ,ODEL PLC,Kandy,Full-Time,19/05/2022 ,school-leavers
297,Front Office Executive Cum Secretary - Female,Weblook International (Pvt) Ltd,Colombo,Full-Time,19/05/2022 ,school-leavers
298,Trainee Business Development Executive,Alpho Lanka (Pvt) Ltd,Colombo,Full-Time,19/05/2022 ,school-leavers
299,Sales Officer - Gampaha,Dialog Finance PLC,Gampaha,Full-Time,19/05/2022 ,school-leavers
300,School Leavers - Technical Training,GTA Refrigeration Private Limited,Colombo,Full-Time,18/05/2022 ,school-leavers
301,ගබඩා සහකාර / අභ්‍යාසලාභී (පංචිකාවත්ත) | Stores Assistant / Trainee (Panchikawatta),Ideal Group,Colombo,Full-Time,18/05/2022 ,school-leavers
302,Customer Relations Executive - Seeduwa,Abans PLC,Gampaha,Full-Time,18/05/2022 ,school-leavers
303,ගබඩා සහායක - රත්මලාන | Store Picker - Ratmalana,Ideal Group,Colombo,Full-Time,18/05/2022 ,school-leavers
304,වාහන පින්තාරු කරුවන් | Auto Spray Painters | Ekala,Solex Group of Companies,Gampaha,Full-Time,18/05/2022 ,school-leavers
305,House Keeping | ගෘහ පාලනය,The Privilege Ayurveda Resort,Kalutara,Full-Time,18/05/2022 ,school-leavers
306,Device Sales Team,Stelacom (Pvt) Ltd,Colombo,Full-Time,18/05/2022 ,school-leavers
307,Mechanic / Prime Mover Drivers - Seeduwa,Abans PLC,Gampaha,Full-Time,18/05/2022 ,school-leavers
308,Restaurant - Trainee Waiter/Waiter | ආපන ශාලාව සදහා - පුහුණු වේටර්/වේටර්,The Privilege Ayurveda Resort,Kalutara,Full-Time,18/05/2022 ,school-leavers
309,Three-Wheeler Delivery Drivers | Battaramulla,Connect Co (Pvt) Ltd,Colombo,Full-Time,18/05/2022 ,school-leavers
310,Commi I/ Commi II / Commi III / Cashier - (Trainee / Experienced) - Negombo,Softlogic GLOMARK,Gampaha,Full-Time,18/05/2022 ,school-leavers
311,Trolly Pusher & Baggers - Part Time - Kurunegala,Softlogic GLOMARK,Kurunagala,Part-Time,18/05/2022 ,school-leavers
312,Customer Service Assistant (Trainee / Experienced) - Negombo,Softlogic GLOMARK,Gampaha,Full-Time,18/05/2022 ,school-leavers
313,Junior Operations Assistant - Head Office,Citizens Development Business Finance PLC (CDB),Colombo,Full-Time,18/05/2022 ,school-leavers
314,Commi I/ Commi II / Commi III / Cashier - (Trainee / Experienced) - CRFC,Softlogic GLOMARK,Colombo,Full-Time,18/05/2022 ,school-leavers
315,Senior Technician / Trainee Technician - Rajagiriya | ජ්‍යෙෂ්ඨ කාර්මික / පුහුණු කාර්මික - රාජගිරිය,Eser Marketing International (Pvt) Ltd,Colombo,Full-Time,18/05/2022 ,school-leavers
316,Trolly Pusher & Baggers - Part Time - Mount Lavania,Softlogic GLOMARK,Colombo,Part-Time,18/05/2022 ,school-leavers
317,Commi I/ Commi II / Commi III / Cashier - (Trainee / Experienced) - Malabe,Softlogic GLOMARK,Colombo,Full-Time,18/05/2022 ,school-leavers
318,Trolly Pusher & Baggers - Part Time - Kottawa,Softlogic GLOMARK,Colombo,Part-Time,18/05/2022 ,school-leavers
319,Commi I/ Commi II / Commi III / Cashier - (Trainee/Experienced) - Kurunegala,Softlogic GLOMARK,Kurunagala,Full-Time,18/05/2022 ,school-leavers
320,Delivery Riders - Part Time,Burger King,"Colombo,Gampaha",Part-Time,18/05/2022 ,school-leavers
321,Data Entry Executive ,CitiHitz,Colombo,Full-Time,18/05/2022 ,school-leavers
322,McDonald’s- Saudi Arabia - Maintenance - Male | මැක්ඩොනල්ඩ්ස් - සෞදි අරාබිය - නඩත්තු කිරීම - පුරුෂ,FHS Travels & Tours,"ForeignJob,Island...",Full-Time,18/05/2022 ,school-leavers
323,Waiter - Boudl Hotel & Resorts,FHS Travels & Tours,"ForeignJob,Island...",Full-Time,18/05/2022 ,school-leavers
324,Field Sales Executive,Hola Say (Pvt) Ltd,Colombo,Full-Time,18/05/2022 ,school-leavers
325, A/C Technician / Clerk / Kitchen Service Assistant / Cook / Steward / Attendant / Laundry Assistant / Laundry Helper,Nawaloka Hospitals PLC,Colombo,Full-Time,18/05/2022 ,school-leavers
326,Home Care Attendent   - Female |  - කාන්තා,Nawaloka Hospitals PLC,Colombo,Full-Time,18/05/2022 ,school-leavers
327,Patient Care Assistant,Nawaloka Hospitals PLC,Colombo,Full-Time,18/05/2022 ,school-leavers
328,Food Delivery / ආහාර බෙදාහැරීම - Colombo ,Ontime Fleet Service Pvt Ltd,Colombo,Full-Time,18/05/2022 ,school-leavers
329,Workshop Foreman / Senior Technicians  / Trainee Technicians ,Avinda Enterprises,Colombo,Full-Time,18/05/2022 ,school-leavers
330,Steward,Nawaloka Hospitals PLC,Colombo,Full-Time,18/05/2022 ,school-leavers
331,රියදුරු - රත්මලාන | Driver - Rathmalana,Ideal Group,Colombo,Full-Time,18/05/2022 ,school-leavers
332,Customer Service Executive / Trainee Executives,Vogue Jewellers (Pvt) Ltd,Colombo,Full-Time,18/05/2022 ,school-leavers
333,Care Nurse,Nawaloka Hospitals PLC,Colombo,Full-Time,18/05/2022 ,school-leavers
334,Patient Care Attendants - Male,Nawaloka Hospitals PLC,Colombo,Full-Time,18/05/2022 ,school-leavers
335,Security Officer | ආරක්ෂක නිලධාරි (පිරිමි/ ගැහැණු),Nawaloka Hospitals PLC,"Colombo,Gampaha,Ku...",Full-Time,18/05/2022 ,school-leavers
336,Uber Driver Partner - Colombo,Uber Affilitate,Colombo,Full-Time or Part-Time,18/05/2022 ,school-leavers
337,Trainee Phlebotomist,Nawaloka Hospitals PLC,Colombo,Full-Time,18/05/2022 ,school-leavers
338,ගබඩා සහයක | Warehouse Assistant - Pettah,John Keells Logistics (Pvt) Ltd,Colombo,Full-Time,18/05/2022 ,school-leavers
339,Business Promotion Executive / Business Promotion Manager / Sales Executive,Coop Insurance,Matara,Full-Time,18/05/2022 ,school-leavers
340,ගබඩා සහයක | Warehouse Assistant - Peliyagoda,John Keells Logistics (Pvt) Ltd,"Gampaha,Colombo",Full-Time,18/05/2022 ,school-leavers
341,Sales Executive (Office Based),Rapid Core BPO  (Pvt) Ltd,Colombo,Full-Time,18/05/2022 ,school-leavers
342,Recovery Officer | Island wide,LOLC Development Finance,IslandWide,Full-Time,18/05/2022 ,school-leavers
343,Trainee Operation Supervisor (Male),John Keells Logistics (Pvt) Ltd,"Colombo,Gampaha",Full-Time,18/05/2022 ,school-leavers
344,Realtor / Real Estate Sales Agent,RE/MAX Empire Realty Pvt Ltd,Gampaha,Full-Time,18/05/2022 ,school-leavers
345,Executive - Research & Development - Nawala Central Contact Centre,LOLC Holdings PLC,Colombo,Full-Time,18/05/2022 ,school-leavers
346,ගබඩා සහයක | Warehouse Assistant - Kotikawaththa,John Keells Logistics (Pvt) Ltd,Colombo,Full-Time,18/05/2022 ,school-leavers
347,Recovery Officer - Leasing (Asset Backed) ,LOLC Development Finance,IslandWide,Full-Time,18/05/2022 ,school-leavers
348,නුපුහුණු යන්ත්‍ර ක්‍රියාකරු - අවිස්සාවේල්ල ආයතන 1 / Trainee Machine Operator - Avissawella Plant 1  - කාන්තා/Female,Brandix Lanka Ltd,"Colombo,Gampaha",Full-Time,18/05/2022 ,school-leavers
349,පුහුණු මැහුම් ශිල්පිණියන් / Trained Machine Operators (MO) - වැලිසර/Welisara  - කාන්තා/Female,Brandix Lanka Ltd,Gampaha,Full-Time,18/05/2022 ,school-leavers
350,යන්ත්‍ර ක්‍රියාකරු - අවිස්සාවේල්ල ආයතන 1 / Machine Operator - Avissawella Plant 1 - කාන්තා/Female,Brandix Lanka Ltd,"Colombo,Gampaha",Full-Time,18/05/2022 ,school-leavers
351,ජම්පර් - Jumper (බ්‍රැන්ඩික්ස් මීරිගම ආයතන අංක 1/Mirigama Plant 1)  - කාන්තා/Female,Brandix Lanka Ltd,Gampaha,Full-Time,18/05/2022 ,school-leavers
352,යන්ත්‍ර ක්‍රියාකරු - Machine Operators (මීරිගම ආයතන 2/Mirigama Plant 2)  - කාන්තා/Female,Brandix Lanka Ltd,Gampaha,Full-Time,18/05/2022 ,school-leavers
353, නුපුහුණු යන්ත්‍ර ක්‍රියාකරු - Trainee Machine Operators (අවිස්සාවේල්ල ආයතන 2 / Avissawella Plant 2)  - කාන්තා/Female,Brandix Lanka Ltd,"Colombo,Gampaha",Full-Time,18/05/2022 ,school-leavers
354,ජම්පර් - Jumper (මීරිගම ආයතන 2/ Mirigama Plant 2) - කාන්තා/Female,Brandix Lanka Ltd,Gampaha,Full-Time,18/05/2022 ,school-leavers
355,යන්ත්‍ර ක්‍රියාකරු - Machine Operators (බ්‍රැන්ඩික්ස් මීරිගම ආයතන අංක 1 / Mirigama Plant 1) - කාන්තා/Female,Brandix Lanka Ltd,Gampaha,Full-Time,18/05/2022 ,school-leavers
356,Delivery Assistant,Vasan Healthcare Lanka (Pvt) Ltd,Colombo,Full-Time,18/05/2022 ,school-leavers
357, නුපුහුණු යන්ත්‍ර ක්‍රියාකරු - Trainee Machine Operators (මීරිගම ආයතන 2/Mirigama Plant 2)  - කාන්තා/Female,Brandix Lanka Ltd,Gampaha,Full-Time,18/05/2022 ,school-leavers
358,යන්ත්‍ර ක්‍රියාකරු - අවිස්සාවේල්ල ආයතන 2 / Machine Operator - Avissawella Plant 2  - කාන්තා/Female,Brandix Lanka Ltd,"Colombo,Gampaha",Full-Time,18/05/2022 ,school-leavers
359,Surgical Coordinator  (Customer Service),Vasan Healthcare Lanka (Pvt) Ltd,Colombo,Full-Time,18/05/2022 ,school-leavers
360,Trainee Barista / Barista : Delifrance,Softlogic Restaurants Pvt Ltd,Colombo,Full-Time,18/05/2022 ,school-leavers
361,Crew Member / Senior Crew Member : Popeyes,Softlogic Restaurants Pvt Ltd,"Colombo,Gampaha",Full-Time,18/05/2022 ,school-leavers
362,Trainee Waiter / Waitress : Crystal Jade Hong Kong Kitchen,Softlogic Restaurants Pvt Ltd,Colombo,Full-Time,18/05/2022 ,school-leavers
363,ගබඩා සහයක | Warehouse Assistant - Seeduwa,John Keells Logistics (Pvt) Ltd,"Colombo,Gampaha",Full-Time,18/05/2022 ,school-leavers
364,Help Desk Support Executive (Male) - (Help Desk Group) ,Data Management Systems (Pvt) Ltd- Division 1,"Colombo,Galle,Putt...",Full-Time,18/05/2022 ,school-leavers
365,Tele Sales Executive - Call Centre ,Acent Services (Pvt) Ltd,Colombo,Full-Time,18/05/2022 ,school-leavers
366,Senior Waiter / Senior Waitress : Crystal Jade Hong Kong Kitchen,Softlogic Restaurants Pvt Ltd,Colombo,Full-Time,18/05/2022 ,school-leavers
367,Waiter / Waitress : Crystal Jade Hong Kong Kitchen,Softlogic Restaurants Pvt Ltd,Colombo,Full-Time,18/05/2022 ,school-leavers
368,ගබඩා සහයක / සහයිකා - ‍රාජගිරිය | Warehouse Assistant Male / Female - Rajagiriya,John Keells Logistics (Pvt) Ltd,Colombo,Full-Time,18/05/2022 ,school-leavers
369,Banking Trainee,Nations Trust Bank,Colombo,Full-Time,18/05/2022 ,school-leavers
370,Delivery Rider (Full Time) – Athurugiriya,Pizza Hut Sri Lanka,Colombo,Full-Time,18/05/2022 ,school-leavers
371,Delivery Rider (Part Time) – Pelawatte,Pizza Hut Sri Lanka,Colombo,Part-Time,18/05/2022 ,school-leavers
372,Crew Member / Senior Crew Member : Baskin Robbin,Softlogic Restaurants Pvt Ltd,Colombo,Full-Time,18/05/2022 ,school-leavers
373,Trainee Sales Officers - North Central Province,Dialog Finance PLC,"Anuradhapura,Polonn...",Full-Time,18/05/2022 ,school-leavers
374,Delivery Rider (Full Time) – Pelawatte,Pizza Hut Sri Lanka,Colombo,Full-Time,18/05/2022 ,school-leavers
375,Crew Member (Full Time) – Pelawatte,Pizza Hut Sri Lanka,Colombo,Full-Time,18/05/2022 ,school-leavers
376,Crew Member (Full Time) – Nawala,Pizza Hut Sri Lanka,Colombo,Full-Time,18/05/2022 ,school-leavers
377,Delivery Rider (Part Time) – Seeduwa,Pizza Hut Sri Lanka,Gampaha,Part-Time,18/05/2022 ,school-leavers
378,Crew Member (Full Time) – Athurugiriya,Pizza Hut Sri Lanka,Colombo,Full-Time,18/05/2022 ,school-leavers
379,Crew Member / Senior Crew Member : Burger King,Softlogic Restaurants Pvt Ltd,"Colombo,Gampaha,Ka...",Full-Time,18/05/2022 ,school-leavers
380,කළමණාකාර / කණ්ඩායම් සුපරීක්ෂක - පිරිමි | Manager / Team Supervisor - Male,Granton Group,"Gampaha,Colombo",Full-Time,17/05/2022 ,school-leavers
381,Office Assistant ,Nawaloka Hospitals PLC,Colombo,Full-Time,17/05/2022 ,school-leavers
382,Sales Representative,Singha Gem Private Limited,Colombo,Full-Time,17/05/2022 ,school-leavers
383,Trolly Pusher & Baggers - Part Time - CRFC,Softlogic GLOMARK,Colombo,Part-Time,17/05/2022 ,school-leavers
384,Maintenance Assistant - Male | නඩත්තු සහකාර - පිරිමි,Mega Pay (Pvt) Ltd,Colombo,Full-Time,17/05/2022 ,school-leavers
385,Customer Relationship Officers,YOGO Lanka (Pvt) Ltd,Colombo,Full-Time,18/05/2022 ,school-leavers
386,Sales Associate - Retail,Comforton Brands (Pvt) Ltd,Colombo,Full-Time,17/05/2022 ,school-leavers
387,"Demi Chefs / Commis I, II, III - Hot Kitchen ",The Grand Gastrobar,Colombo,Full-Time,17/05/2022 ,school-leavers
388,Sales Executive (Male) - Colombo 05,Mega Pay (Pvt) Ltd,Colombo,Full-Time,17/05/2022 ,school-leavers
389,Customer Service Executive / Excellence - (Airlines) ,Scicom Lanka (Pvt) Ltd,Colombo,Full-Time,18/05/2022 ,school-leavers
390,Customer Care Executive - In Bound Call Centre ,Startek,Colombo,Full-Time,17/05/2022 ,school-leavers
391,Senior Sales Executives - FMCG industry (Specifically in Tea products),Australian Talent Network,"Colombo,Anuradhapur...",Full-Time,17/05/2022 ,school-leavers
392,Sales Administration Assistant - Male,Mega Pay (Pvt) Ltd,Colombo,Full-Time,17/05/2022 ,school-leavers
393,Trainees - Islandwide,Asia Asset Finance PLC,IslandWide,Full-Time,17/05/2022 ,school-leavers
394,Data Entry Operator ,Startek,Colombo,Full-Time,17/05/2022 ,school-leavers
395,Trolly Pusher & Baggers - Part Time - Nawala,Softlogic GLOMARK,Colombo,Part-Time,17/05/2022 ,school-leavers
396,Customer Service Assistant (Trainee / Experienced) - Thalawathugoda,Softlogic GLOMARK,Colombo,Full-Time,17/05/2022 ,school-leavers
397,Customer Service Assistant (Trainee / Experienced) - CRFC,Softlogic GLOMARK,Colombo,Full-Time,17/05/2022 ,school-leavers
398,Warehouse Assistant ,Softlogic GLOMARK,"Colombo,Gampaha,Ku...",Full-Time,17/05/2022 ,school-leavers
399,Customer Care Executive - Banking Process - Wellawatta ,Startek,Colombo,Full-Time,17/05/2022 ,school-leavers
400,Customer Care Executives | Malabe,AEGIS Services Lanka,Colombo,Full-Time,17/05/2022 ,school-leavers
401,Delivery Riders - (Part-Time) - Kandy District,Pizza Hut Sri Lanka,Kandy,Part-Time,17/05/2022 ,school-leavers
402,Customer Care Executive - Out Bound Call Centre,Startek,Colombo,Full-Time,17/05/2022 ,school-leavers
403,Customer Care Executive - Banking Process - Malabe,Startek,Colombo,Full-Time,17/05/2022 ,school-leavers
